,Date,Hour,Temp,SMP,Is_Holiday,Is_Vac,Is_Weekend,Is_Cold,Is_HW
5806,2019-10-30,02:30:00,16.54,128.49,0,0,0,0,0
5807,2019-10-30,03:00:00,16.39,128.3,0,0,0,0,0
5808,2019-10-30,03:30:00,16.19,128.37,0,0,0,0,0
5809,2019-10-30,04:00:00,16.16,147.05,0,0,0,0,0
5810,2019-10-30,04:30:00,16.03,147.83,0,0,0,0,0
5811,2019-10-30,05:00:00,15.96,149.58,0,0,0,0,0
5812,2019-10-30,05:30:00,15.91,148.72,0,0,0,0,0
5813,2019-10-30,06:00:00,15.8,128.69,0,0,0,0,0
5814,2019-10-30,06:30:00,16.26,128.95,0,0,0,0,0
5815,2019-10-30,07:00:00,16.97,128.72,0,0,0,0,0
5816,2019-10-30,07:30:00,18.1,128.04,0,0,0,0,0
5817,2019-10-30,08:00:00,19.0,127.64,0,0,0,0,0
5818,2019-10-30,08:30:00,19.86,128.58,0,0,0,0,0
5819,2019-10-30,09:00:00,20.96,127.9,0,0,0,0,0
5820,2019-10-30,09:30:00,21.94,127.47,0,0,0,0,0
5821,2019-10-30,10:00:00,22.37,127.54,0,0,0,0,0
5822,2019-10-30,10:30:00,22.84,127.49,0,0,0,0,0
5823,2019-10-30,11:00:00,23.07,127.41,0,0,0,0,0
5824,2019-10-30,11:30:00,23.24,127.53,0,0,0,0,0
5825,2019-10-30,12:00:00,23.84,127.88,0,0,0,0,0
5826,2019-10-30,12:30:00,23.9,90.0,0,0,0,0,0
5827,2019-10-30,13:00:00,23.67,128.34,0,0,0,0,0
5828,2019-10-30,13:30:00,23.81,193.81,0,0,0,0,0
5829,2019-10-30,14:00:00,23.81,195.19,0,0,0,0,0
5830,2019-10-30,14:30:00,23.46,195.12,0,0,0,0,0
5831,2019-10-30,15:00:00,22.97,198.68,0,0,0,0,0
5832,2019-10-30,15:30:00,22.79,198.18,0,0,0,0,0
5833,2019-10-30,16:00:00,22.19,195.36,0,0,0,0,0
5834,2019-10-30,16:30:00,21.47,199.25,0,0,0,0,0
5835,2019-10-30,17:00:00,20.99,197.24,0,0,0,0,0
5836,2019-10-30,17:30:00,20.7,196.06,0,0,0,0,0
5837,2019-10-30,18:00:00,20.43,195.69,0,0,0,0,0
5838,2019-10-30,18:30:00,20.21,194.77,0,0,0,0,0
5839,2019-10-30,19:00:00,20.0,193.96,0,0,0,0,0
5840,2019-10-30,19:30:00,19.71,195.92,0,0,0,0,0
5841,2019-10-30,20:00:00,19.29,193.09,0,0,0,0,0
5842,2019-10-30,20:30:00,18.99,195.36,0,0,0,0,0
5843,2019-10-30,21:00:00,18.81,198.79,0,0,0,0,0
5844,2019-10-30,21:30:00,18.6,192.31,0,0,0,0,0
5845,2019-10-30,22:00:00,18.44,128.58,0,0,0,0,0
5846,2019-10-30,22:30:00,18.31,128.55,0,0,0,0,0
5847,2019-10-30,23:00:00,18.27,129.23,0,0,0,0,0
5848,2019-10-30,23:30:00,18.09,196.81,0,0,0,0,0
5849,2019-10-31,00:00:00,18.03,192.31,0,0,0,0,0
5850,2019-10-31,00:30:00,17.89,192.31,0,0,0,0,0
5851,2019-10-31,01:00:00,17.74,196.81,0,0,0,0,0
5852,2019-10-31,01:30:00,17.47,196.81,0,0,0,0,0
5853,2019-10-31,02:00:00,17.27,196.81,0,0,0,0,0
5854,2019-10-31,02:30:00,17.04,196.81,0,0,0,0,0
5855,2019-10-31,03:00:00,16.7,192.31,0,0,0,0,0
5856,2019-10-31,03:30:00,16.64,141.1,0,0,0,0,0
5857,2019-10-31,04:00:00,16.64,155.5,0,0,0,0,0
5858,2019-10-31,04:30:00,16.63,155.16,0,0,0,0,0
5859,2019-10-31,05:00:00,16.56,151.98,0,0,0,0,0
5860,2019-10-31,05:30:00,16.43,150.39,0,0,0,0,0
5861,2019-10-31,06:00:00,16.34,148.52,0,0,0,0,0
5862,2019-10-31,06:30:00,16.61,148.96,0,0,0,0,0
5863,2019-10-31,07:00:00,17.46,129.02,0,0,0,0,0
5864,2019-10-31,07:30:00,18.54,127.87,0,0,0,0,0
5865,2019-10-31,08:00:00,19.67,127.5,0,0,0,0,0
5866,2019-10-31,08:30:00,20.9,128.64,0,0,0,0,0
5867,2019-10-31,09:00:00,21.49,128.15,0,0,0,0,0
5868,2019-10-31,09:30:00,22.36,127.97,0,0,0,0,0
5869,2019-10-31,10:00:00,23.16,127.87,0,0,0,0,0
5870,2019-10-31,10:30:00,23.77,128.26,0,0,0,0,0
5871,2019-10-31,11:00:00,24.36,127.36,0,0,0,0,0
5872,2019-10-31,11:30:00,24.7,127.31,0,0,0,0,0
5873,2019-10-31,12:00:00,24.83,127.49,0,0,0,0,0
5874,2019-10-31,12:30:00,25.19,193.09,0,0,0,0,0
5875,2019-10-31,13:00:00,25.19,193.09,0,0,0,0,0
5876,2019-10-31,13:30:00,25.09,195.66,0,0,0,0,0
5877,2019-10-31,14:00:00,24.79,197.76,0,0,0,0,0
5878,2019-10-31,14:30:00,24.23,201.25,0,0,0,0,0
5879,2019-10-31,15:00:00,23.64,205.51,0,0,0,0,0
5880,2019-10-31,15:30:00,23.14,206.29,0,0,0,0,0
5881,2019-10-31,16:00:00,22.59,202.25,0,0,0,0,0
5882,2019-10-31,16:30:00,22.0,200.12,0,0,0,0,0
5883,2019-10-31,17:00:00,21.4,199.49,0,0,0,0,0
5884,2019-10-31,17:30:00,21.06,207.73,0,0,0,0,0
5885,2019-10-31,18:00:00,20.77,210.47,0,0,0,0,0
5886,2019-10-31,18:30:00,20.53,206.67,0,0,0,0,0
5887,2019-10-31,19:00:00,20.2,199.43,0,0,0,0,0
5888,2019-10-31,19:30:00,19.81,203.18,0,0,0,0,0
5889,2019-10-31,20:00:00,19.53,207.99,0,0,0,0,0
5890,2019-10-31,20:30:00,19.26,199.72,0,0,0,0,0
5891,2019-10-31,21:00:00,19.03,197.62,0,0,0,0,0
5892,2019-10-31,21:30:00,18.94,193.5,0,0,0,0,0
5893,2019-10-31,22:00:00,18.89,193.83,0,0,0,0,0
5894,2019-10-31,22:30:00,18.69,192.31,0,0,0,0,0
5895,2019-10-31,23:00:00,18.43,194.48,0,0,0,0,0
5896,2019-10-31,23:30:00,18.4,128.14,0,0,0,0,0
5897,2019-11-01,00:00:00,18.09,154.74,0,0,1,0,0
5898,2019-11-01,00:30:00,17.89,151.98,0,0,1,0,0
5899,2019-11-01,01:00:00,17.81,157.16,0,0,1,0,0
5900,2019-11-01,01:30:00,17.66,153.65,0,0,1,0,0
5901,2019-11-01,02:00:00,17.39,151.8,0,0,1,0,0
5902,2019-11-01,02:30:00,17.2,149.99,0,0,1,0,0
5903,2019-11-01,03:00:00,16.97,150.06,0,0,1,0,0
5904,2019-11-01,03:30:00,16.81,150.22,0,0,1,0,0
5905,2019-11-01,04:00:00,16.7,152.03,0,0,1,0,0
5906,2019-11-01,04:30:00,16.51,153.86,0,0,1,0,0
5907,2019-11-01,05:00:00,16.4,155.9,0,0,1,0,0
5908,2019-11-01,05:30:00,16.41,154.11,0,0,1,0,0
5909,2019-11-01,06:00:00,16.31,148.65,0,0,1,0,0
5910,2019-11-01,06:30:00,16.46,140.41,0,0,1,0,0
5911,2019-11-01,07:00:00,17.47,130.41,0,0,1,0,0
5912,2019-11-01,07:30:00,18.39,139.88,0,0,1,0,0
5913,2019-11-01,08:00:00,19.23,139.84,0,0,1,0,0
5914,2019-11-01,08:30:00,20.29,140.02,0,0,1,0,0
5915,2019-11-01,09:00:00,20.94,140.34,0,0,1,0,0
5916,2019-11-01,09:30:00,21.73,143.52,0,0,1,0,0
5917,2019-11-01,10:00:00,22.29,146.5,0,0,1,0,0
5918,2019-11-01,10:30:00,22.41,140.19,0,0,1,0,0
5919,2019-11-01,11:00:00,22.89,140.16,0,0,1,0,0
5920,2019-11-01,11:30:00,23.43,140.1,0,0,1,0,0
5921,2019-11-01,12:00:00,23.09,140.29,0,0,1,0,0
5922,2019-11-01,12:30:00,23.24,140.38,0,0,1,0,0
5923,2019-11-01,13:00:00,23.5,144.06,0,0,1,0,0
5924,2019-11-01,13:30:00,23.21,147.32,0,0,1,0,0
5925,2019-11-01,14:00:00,22.64,149.08,0,0,1,0,0
5926,2019-11-01,14:30:00,22.56,150.23,0,0,1,0,0
5927,2019-11-01,15:00:00,22.36,155.48,0,0,1,0,0
5928,2019-11-01,15:30:00,21.91,163.22,0,0,1,0,0
5929,2019-11-01,16:00:00,21.44,164.59,0,0,1,0,0
5930,2019-11-01,16:30:00,20.74,193.12,0,0,1,0,0
5931,2019-11-01,17:00:00,20.06,159.71,0,0,1,0,0
5932,2019-11-01,17:30:00,19.64,193.12,0,0,1,0,0
5933,2019-11-01,18:00:00,19.36,193.12,0,0,1,0,0
5934,2019-11-01,18:30:00,19.1,200.8,0,0,1,0,0
5935,2019-11-01,19:00:00,18.97,166.18,0,0,1,0,0
5936,2019-11-01,19:30:00,18.91,158.92,0,0,1,0,0
5937,2019-11-01,20:00:00,18.8,193.12,0,0,1,0,0
5938,2019-11-01,20:30:00,18.74,193.12,0,0,1,0,0
5939,2019-11-01,21:00:00,18.71,193.12,0,0,1,0,0
5940,2019-11-01,21:30:00,18.64,193.12,0,0,1,0,0
5941,2019-11-01,22:00:00,18.27,162.88,0,0,1,0,0
5942,2019-11-01,22:30:00,17.99,186.39,0,0,1,0,0
5943,2019-11-01,23:00:00,17.76,155.44,0,0,1,0,0
5944,2019-11-01,23:30:00,17.49,154.66,0,0,1,0,0
5945,2019-11-02,00:00:00,17.31,158.2,0,0,1,0,0
5946,2019-11-02,00:30:00,17.26,153.28,0,0,1,0,0
5947,2019-11-02,01:00:00,17.17,155.46,0,0,1,0,0
5948,2019-11-02,01:30:00,17.06,163.27,0,0,1,0,0
5949,2019-11-02,02:00:00,17.01,166.27,0,0,1,0,0
5950,2019-11-02,02:30:00,17.0,157.67,0,0,1,0,0
5951,2019-11-02,03:00:00,16.61,156.0,0,0,1,0,0
5952,2019-11-02,03:30:00,16.69,154.32,0,0,1,0,0
5953,2019-11-02,04:00:00,16.6,158.31,0,0,1,0,0
5954,2019-11-02,04:30:00,16.63,159.71,0,0,1,0,0
5955,2019-11-02,05:00:00,16.51,164.82,0,0,1,0,0
5956,2019-11-02,05:30:00,16.4,160.87,0,0,1,0,0
5957,2019-11-02,06:00:00,16.54,153.7,0,0,1,0,0
5958,2019-11-02,06:30:00,16.64,148.19,0,0,1,0,0
5959,2019-11-02,07:00:00,16.93,147.37,0,0,1,0,0
5960,2019-11-02,07:30:00,17.76,146.54,0,0,1,0,0
5961,2019-11-02,08:00:00,18.73,152.39,0,0,1,0,0
5962,2019-11-02,08:30:00,19.81,157.7,0,0,1,0,0
5963,2019-11-02,09:00:00,20.59,161.25,0,0,1,0,0
5964,2019-11-02,09:30:00,21.19,159.71,0,0,1,0,0
5965,2019-11-02,10:00:00,21.59,154.05,0,0,1,0,0
5966,2019-11-02,10:30:00,21.91,153.92,0,0,1,0,0
5967,2019-11-02,11:00:00,22.94,140.65,0,0,1,0,0
5968,2019-11-02,11:30:00,23.0,140.63,0,0,1,0,0
5969,2019-11-02,12:00:00,22.73,146.96,0,0,1,0,0
5970,2019-11-02,12:30:00,22.87,148.87,0,0,1,0,0
5971,2019-11-02,13:00:00,23.34,150.13,0,0,1,0,0
5972,2019-11-02,13:30:00,23.26,140.74,0,0,1,0,0
5973,2019-11-02,14:00:00,23.3,152.42,0,0,1,0,0
5974,2019-11-02,14:30:00,23.34,153.42,0,0,1,0,0
5975,2019-11-02,15:00:00,22.94,154.8,0,0,1,0,0
5976,2019-11-02,15:30:00,22.44,158.87,0,0,1,0,0
5977,2019-11-02,16:00:00,21.99,193.12,0,0,1,0,0
5978,2019-11-02,16:30:00,21.23,193.12,0,0,1,0,0
5979,2019-11-02,17:00:00,20.71,200.8,0,0,1,0,0
5980,2019-11-02,17:30:00,20.14,193.12,0,0,1,0,0
5981,2019-11-02,18:00:00,19.87,162.48,0,0,1,0,0
5982,2019-11-02,18:30:00,19.7,155.09,0,0,1,0,0
5983,2019-11-02,19:00:00,19.4,162.7,0,0,1,0,0
5984,2019-11-02,19:30:00,19.11,193.12,0,0,1,0,0
5985,2019-11-02,20:00:00,18.9,162.91,0,0,1,0,0
5986,2019-11-02,20:30:00,18.77,193.12,0,0,1,0,0
5987,2019-11-02,21:00:00,18.53,193.12,0,0,1,0,0
5988,2019-11-02,21:30:00,18.34,193.12,0,0,1,0,0
5989,2019-11-02,22:00:00,18.13,193.12,0,0,1,0,0
5990,2019-11-02,22:30:00,18.04,160.91,0,0,1,0,0
5991,2019-11-02,23:00:00,17.81,159.79,0,0,1,0,0
5992,2019-11-02,23:30:00,17.61,152.82,0,0,1,0,0
5993,2019-11-03,00:00:00,17.63,164.13,0,0,0,0,0
5994,2019-11-03,00:30:00,17.53,158.05,0,0,0,0,0
5995,2019-11-03,01:00:00,17.27,153.61,0,0,0,0,0
5996,2019-11-03,01:30:00,17.14,149.08,0,0,0,0,0
5997,2019-11-03,02:00:00,16.87,147.36,0,0,0,0,0
5998,2019-11-03,02:30:00,16.63,144.77,0,0,0,0,0
5999,2019-11-03,03:00:00,16.54,144.8,0,0,0,0,0
6000,2019-11-03,03:30:00,16.49,145.05,0,0,0,0,0
6001,2019-11-03,04:00:00,16.51,149.44,0,0,0,0,0
6002,2019-11-03,04:30:00,16.33,152.98,0,0,0,0,0
6003,2019-11-03,05:00:00,16.31,159.46,0,0,0,0,0
6004,2019-11-03,05:30:00,16.13,149.73,0,0,0,0,0
6005,2019-11-03,06:00:00,15.97,140.01,0,0,0,0,0
6006,2019-11-03,06:30:00,16.37,153.23,0,0,0,0,0
6007,2019-11-03,07:00:00,17.36,152.23,0,0,0,0,0
6008,2019-11-03,07:30:00,18.4,151.47,0,0,0,0,0
6009,2019-11-03,08:00:00,19.36,152.41,0,0,0,0,0
6010,2019-11-03,08:30:00,20.41,154.8,0,0,0,0,0
6011,2019-11-03,09:00:00,21.3,153.81,0,0,0,0,0
6012,2019-11-03,09:30:00,21.99,154.54,0,0,0,0,0
6013,2019-11-03,10:00:00,22.74,154.16,0,0,0,0,0
6014,2019-11-03,10:30:00,23.21,153.93,0,0,0,0,0
6015,2019-11-03,11:00:00,24.06,153.6,0,0,0,0,0
6016,2019-11-03,11:30:00,24.27,153.34,0,0,0,0,0
6017,2019-11-03,12:00:00,24.49,154.23,0,0,0,0,0
6018,2019-11-03,12:30:00,24.34,156.76,0,0,0,0,0
6019,2019-11-03,13:00:00,24.33,150.31,0,0,0,0,0
6020,2019-11-03,13:30:00,24.51,151.69,0,0,0,0,0
6021,2019-11-03,14:00:00,24.5,153.46,0,0,0,0,0
6022,2019-11-03,14:30:00,24.21,151.06,0,0,0,0,0
6023,2019-11-03,15:00:00,23.93,153.35,0,0,0,0,0
6024,2019-11-03,15:30:00,23.53,153.73,0,0,0,0,0
6025,2019-11-03,16:00:00,23.13,136.73,0,0,0,0,0
6026,2019-11-03,16:30:00,22.57,140.54,0,0,0,0,0
6027,2019-11-03,17:00:00,21.84,147.73,0,0,0,0,0
6028,2019-11-03,17:30:00,21.24,144.32,0,0,0,0,0
6029,2019-11-03,18:00:00,20.83,139.55,0,0,0,0,0
6030,2019-11-03,18:30:00,20.53,145.3,0,0,0,0,0
6031,2019-11-03,19:00:00,20.14,138.61,0,0,0,0,0
6032,2019-11-03,19:30:00,19.86,136.5,0,0,0,0,0
6033,2019-11-03,20:00:00,19.56,136.06,0,0,0,0,0
6034,2019-11-03,20:30:00,19.4,155.53,0,0,0,0,0
6035,2019-11-03,21:00:00,19.26,153.74,0,0,0,0,0
6036,2019-11-03,21:30:00,19.13,150.39,0,0,0,0,0
6037,2019-11-03,22:00:00,19.01,155.96,0,0,0,0,0
6038,2019-11-03,22:30:00,18.73,155.07,0,0,0,0,0
6039,2019-11-03,23:00:00,18.69,151.72,0,0,0,0,0
6040,2019-11-03,23:30:00,18.4,152.27,0,0,0,0,0
6041,2019-11-04,00:00:00,18.19,157.51,0,0,0,0,0
6042,2019-11-04,00:30:00,17.73,153.0,0,0,0,0,0
6043,2019-11-04,01:00:00,17.43,155.61,0,0,0,0,0
6044,2019-11-04,01:30:00,17.1,152.54,0,0,0,0,0
6045,2019-11-04,02:00:00,17.26,150.93,0,0,0,0,0
6046,2019-11-04,02:30:00,17.37,148.88,0,0,0,0,0
6047,2019-11-04,03:00:00,17.34,149.24,0,0,0,0,0
6048,2019-11-04,03:30:00,17.19,149.76,0,0,0,0,0
6049,2019-11-04,04:00:00,16.96,152.41,0,0,0,0,0
6050,2019-11-04,04:30:00,16.7,155.09,0,0,0,0,0
6051,2019-11-04,05:00:00,16.46,193.1,0,0,0,0,0
6052,2019-11-04,05:30:00,16.37,154.43,0,0,0,0,0
6053,2019-11-04,06:00:00,16.43,141.31,0,0,0,0,0
6054,2019-11-04,06:30:00,16.69,147.28,0,0,0,0,0
6055,2019-11-04,07:00:00,17.47,150.47,0,0,0,0,0
6056,2019-11-04,07:30:00,18.6,148.05,0,0,0,0,0
6057,2019-11-04,08:00:00,19.67,151.73,0,0,0,0,0
6058,2019-11-04,08:30:00,20.79,150.79,0,0,0,0,0
6059,2019-11-04,09:00:00,21.7,151.59,0,0,0,0,0
6060,2019-11-04,09:30:00,22.69,148.43,0,0,0,0,0
6061,2019-11-04,10:00:00,23.61,145.9,0,0,0,0,0
6062,2019-11-04,10:30:00,24.36,147.72,0,0,0,0,0
6063,2019-11-04,11:00:00,25.13,149.54,0,0,0,0,0
6064,2019-11-04,11:30:00,25.64,150.74,0,0,0,0,0
6065,2019-11-04,12:00:00,25.9,152.22,0,0,0,0,0
6066,2019-11-04,12:30:00,25.31,153.61,0,0,0,0,0
6067,2019-11-04,13:00:00,25.26,162.38,0,0,0,0,0
6068,2019-11-04,13:30:00,25.21,162.69,0,0,0,0,0
6069,2019-11-04,14:00:00,25.37,153.12,0,0,0,0,0
6070,2019-11-04,14:30:00,25.24,136.33,0,0,0,0,0
6071,2019-11-04,15:00:00,24.84,137.1,0,0,0,0,0
6072,2019-11-04,15:30:00,24.19,136.98,0,0,0,0,0
6073,2019-11-04,16:00:00,23.79,138.73,0,0,0,0,0
6074,2019-11-04,16:30:00,23.21,141.69,0,0,0,0,0
6075,2019-11-04,17:00:00,22.63,141.28,0,0,0,0,0
6076,2019-11-04,17:30:00,22.04,91.39,0,0,0,0,0
6077,2019-11-04,18:00:00,21.76,139.71,0,0,0,0,0
6078,2019-11-04,18:30:00,21.51,142.27,0,0,0,0,0
6079,2019-11-04,19:00:00,21.37,139.4,0,0,0,0,0
6080,2019-11-04,19:30:00,21.17,158.34,0,0,0,0,0
6081,2019-11-04,20:00:00,20.97,157.05,0,0,0,0,0
6082,2019-11-04,20:30:00,20.67,154.77,0,0,0,0,0
6083,2019-11-04,21:00:00,20.4,153.4,0,0,0,0,0
6084,2019-11-04,21:30:00,20.13,150.12,0,0,0,0,0
6085,2019-11-04,22:00:00,20.33,155.95,0,0,0,0,0
6086,2019-11-04,22:30:00,20.26,155.93,0,0,0,0,0
6087,2019-11-04,23:00:00,20.13,153.4,0,0,0,0,0
6088,2019-11-04,23:30:00,20.16,154.4,0,0,0,0,0
6089,2019-11-05,00:00:00,20.33,152.05,0,0,0,0,0
6090,2019-11-05,00:30:00,20.5,150.46,0,0,0,0,0
6091,2019-11-05,01:00:00,20.34,149.31,0,0,0,0,0
6092,2019-11-05,01:30:00,20.2,151.21,0,0,0,0,0
6093,2019-11-05,02:00:00,19.93,150.32,0,0,0,0,0
6094,2019-11-05,02:30:00,19.76,149.37,0,0,0,0,0
6095,2019-11-05,03:00:00,19.86,149.83,0,0,0,0,0
6096,2019-11-05,03:30:00,19.41,150.25,0,0,0,0,0
6097,2019-11-05,04:00:00,19.26,152.47,0,0,0,0,0
6098,2019-11-05,04:30:00,19.1,154.67,0,0,0,0,0
6099,2019-11-05,05:00:00,19.29,162.33,0,0,0,0,0
6100,2019-11-05,05:30:00,19.17,154.87,0,0,0,0,0
6101,2019-11-05,06:00:00,19.1,149.6,0,0,0,0,0
6102,2019-11-05,06:30:00,19.1,154.14,0,0,0,0,0
6103,2019-11-05,07:00:00,19.43,152.37,0,0,0,0,0
6104,2019-11-05,07:30:00,20.17,153.48,0,0,0,0,0
6105,2019-11-05,08:00:00,21.27,151.31,0,0,0,0,0
6106,2019-11-05,08:30:00,22.46,147.26,0,0,0,0,0
6107,2019-11-05,09:00:00,23.54,149.99,0,0,0,0,0
6108,2019-11-05,09:30:00,24.41,151.39,0,0,0,0,0
6109,2019-11-05,10:00:00,24.87,152.99,0,0,0,0,0
6110,2019-11-05,10:30:00,25.74,150.46,0,0,0,0,0
6111,2019-11-05,11:00:00,26.33,151.32,0,0,0,0,0
6112,2019-11-05,11:30:00,26.71,151.8,0,0,0,0,0
6113,2019-11-05,12:00:00,27.3,151.81,0,0,0,0,0
6114,2019-11-05,12:30:00,27.84,152.85,0,0,0,0,0
6115,2019-11-05,13:00:00,28.1,152.17,0,0,0,0,0
6116,2019-11-05,13:30:00,28.47,151.97,0,0,0,0,0
6117,2019-11-05,14:00:00,28.76,153.81,0,0,0,0,0
6118,2019-11-05,14:30:00,28.57,136.61,0,0,0,0,0
6119,2019-11-05,15:00:00,28.33,137.14,0,0,0,0,0
6120,2019-11-05,15:30:00,26.64,137.3,0,0,0,0,0
6121,2019-11-05,16:00:00,25.7,138.32,0,0,0,0,0
6122,2019-11-05,16:30:00,24.63,138.91,0,0,0,0,0
6123,2019-11-05,17:00:00,23.77,142.02,0,0,0,0,0
6124,2019-11-05,17:30:00,23.37,139.65,0,0,0,0,0
6125,2019-11-05,18:00:00,22.97,138.56,0,0,0,0,0
6126,2019-11-05,18:30:00,22.6,145.43,0,0,0,0,0
6127,2019-11-05,19:00:00,22.3,146.33,0,0,0,0,0
6128,2019-11-05,19:30:00,22.37,159.45,0,0,0,0,0
6129,2019-11-05,20:00:00,22.63,155.69,0,0,0,0,0
6130,2019-11-05,20:30:00,22.67,155.99,0,0,0,0,0
6131,2019-11-05,21:00:00,22.71,153.16,0,0,0,0,0
6132,2019-11-05,21:30:00,22.56,150.3,0,0,0,0,0
6133,2019-11-05,22:00:00,22.37,155.35,0,0,0,0,0
6134,2019-11-05,22:30:00,22.07,155.01,0,0,0,0,0
6135,2019-11-05,23:00:00,21.83,152.41,0,0,0,0,0
6136,2019-11-05,23:30:00,21.56,149.67,0,0,0,0,0
6137,2019-11-06,00:00:00,21.5,150.66,0,0,0,0,0
6138,2019-11-06,00:30:00,21.56,150.13,0,0,0,0,0
6139,2019-11-06,01:00:00,21.53,152.6,0,0,0,0,0
6140,2019-11-06,01:30:00,21.56,149.97,0,0,0,0,0
6141,2019-11-06,02:00:00,21.2,148.41,0,0,0,0,0
6142,2019-11-06,02:30:00,20.97,144.4,0,0,0,0,0
6143,2019-11-06,03:00:00,20.8,146.49,0,0,0,0,0
6144,2019-11-06,03:30:00,20.69,148.65,0,0,0,0,0
6145,2019-11-06,04:00:00,20.53,147.25,0,0,0,0,0
6146,2019-11-06,04:30:00,20.54,141.54,0,0,0,0,0
6147,2019-11-06,05:00:00,20.29,150.32,0,0,0,0,0
6148,2019-11-06,05:30:00,20.29,141.62,0,0,0,0,0
6149,2019-11-06,06:00:00,20.37,126.26,0,0,0,0,0
6150,2019-11-06,06:30:00,20.61,129.5,0,0,0,0,0
6151,2019-11-06,07:00:00,20.89,126.13,0,0,0,0,0
6152,2019-11-06,07:30:00,21.37,126.8,0,0,0,0,0
6153,2019-11-06,08:00:00,22.01,129.48,0,0,0,0,0
6154,2019-11-06,08:30:00,22.7,141.04,0,0,0,0,0
6155,2019-11-06,09:00:00,23.36,145.12,0,0,0,0,0
6156,2019-11-06,09:30:00,24.11,147.48,0,0,0,0,0
6157,2019-11-06,10:00:00,24.71,149.41,0,0,0,0,0
6158,2019-11-06,10:30:00,25.37,151.17,0,0,0,0,0
6159,2019-11-06,11:00:00,25.99,151.64,0,0,0,0,0
6160,2019-11-06,11:30:00,26.24,151.64,0,0,0,0,0
6161,2019-11-06,12:00:00,26.63,152.35,0,0,0,0,0
6162,2019-11-06,12:30:00,26.83,151.79,0,0,0,0,0
6163,2019-11-06,13:00:00,26.77,153.16,0,0,0,0,0
6164,2019-11-06,13:30:00,26.67,155.46,0,0,0,0,0
6165,2019-11-06,14:00:00,26.09,154.63,0,0,0,0,0
6166,2019-11-06,14:30:00,25.94,136.76,0,0,0,0,0
6167,2019-11-06,15:00:00,25.61,135.55,0,0,0,0,0
6168,2019-11-06,15:30:00,25.17,136.21,0,0,0,0,0
6169,2019-11-06,16:00:00,24.7,136.7,0,0,0,0,0
6170,2019-11-06,16:30:00,24.36,137.11,0,0,0,0,0
6171,2019-11-06,17:00:00,24.11,137.59,0,0,0,0,0
6172,2019-11-06,17:30:00,23.97,139.01,0,0,0,0,0
6173,2019-11-06,18:00:00,23.9,139.94,0,0,0,0,0
6174,2019-11-06,18:30:00,23.83,144.19,0,0,0,0,0
6175,2019-11-06,19:00:00,23.57,137.65,0,0,0,0,0
6176,2019-11-06,19:30:00,23.3,136.01,0,0,0,0,0
6177,2019-11-06,20:00:00,23.13,155.31,0,0,0,0,0
6178,2019-11-06,20:30:00,22.8,156.17,0,0,0,0,0
6179,2019-11-06,21:00:00,22.5,155.17,0,0,0,0,0
6180,2019-11-06,21:30:00,22.19,152.56,0,0,0,0,0
6181,2019-11-06,22:00:00,22.43,164.14,0,0,0,0,0
6182,2019-11-06,22:30:00,22.4,158.87,0,0,0,0,0
6183,2019-11-06,23:00:00,22.81,154.07,0,0,0,0,0
6184,2019-11-06,23:30:00,22.53,153.09,0,0,0,0,0
6185,2019-11-07,00:00:00,22.37,152.34,0,0,0,0,0
6186,2019-11-07,00:30:00,22.39,152.57,0,0,0,0,0
6187,2019-11-07,01:00:00,22.3,151.03,0,0,0,0,0
6188,2019-11-07,01:30:00,22.04,149.01,0,0,0,0,0
6189,2019-11-07,02:00:00,22.09,151.82,0,0,0,0,0
6190,2019-11-07,02:30:00,21.61,151.12,0,0,0,0,0
6191,2019-11-07,03:00:00,21.36,151.44,0,0,0,0,0
6192,2019-11-07,03:30:00,21.37,151.72,0,0,0,0,0
6193,2019-11-07,04:00:00,21.14,153.36,0,0,0,0,0
6194,2019-11-07,04:30:00,20.94,155.15,0,0,0,0,0
6195,2019-11-07,05:00:00,20.46,154.76,0,0,0,0,0
6196,2019-11-07,05:30:00,20.24,154.25,0,0,0,0,0
6197,2019-11-07,06:00:00,20.03,149.16,0,0,0,0,0
6198,2019-11-07,06:30:00,20.13,152.81,0,0,0,0,0
6199,2019-11-07,07:00:00,20.24,149.87,0,0,0,0,0
6200,2019-11-07,07:30:00,20.86,150.65,0,0,0,0,0
6201,2019-11-07,08:00:00,21.6,151.57,0,0,0,0,0
6202,2019-11-07,08:30:00,22.49,152.4,0,0,0,0,0
6203,2019-11-07,09:00:00,23.61,151.8,0,0,0,0,0
6204,2019-11-07,09:30:00,24.54,152.34,0,0,0,0,0
6205,2019-11-07,10:00:00,25.23,151.46,0,0,0,0,0
6206,2019-11-07,10:30:00,25.67,151.39,0,0,0,0,0
6207,2019-11-07,11:00:00,25.99,151.28,0,0,0,0,0
6208,2019-11-07,11:30:00,26.56,151.29,0,0,0,0,0
6209,2019-11-07,12:00:00,27.0,134.63,0,0,0,0,0
6210,2019-11-07,12:30:00,27.37,134.88,0,0,0,0,0
6211,2019-11-07,13:00:00,27.4,136.1,0,0,0,0,0
6212,2019-11-07,13:30:00,27.56,136.75,0,0,0,0,0
6213,2019-11-07,14:00:00,27.79,137.21,0,0,0,0,0
6214,2019-11-07,14:30:00,27.87,136.94,0,0,0,0,0
6215,2019-11-07,15:00:00,27.0,137.81,0,0,0,0,0
